diarrhea,vomiting,fever,stomach_pain,nausea,weakness,headache,jaundice,dark_urine,dehydration,rash,body_pain,blood_stool,loss_appetite,pH,turbidity,possible_microorganisms
0,0,0,0,1,0,0,0,1,1,0,1,0,0,6.3,9.3,Giardia lamblia
1,1,0,0,1,1,1,1,0,1,0,0,1,0,5.6,2.3,"Salmonella typhi,Hepatitis A virus,Shigella spp."
0,0,1,1,0,1,1,1,1,1,1,0,1,1,7.5,3.7,"Hepatitis A virus,Giardia lamblia,Pseudomonas"
0,0,1,0,0,0,1,0,1,1,0,1,1,1,7.5,8.8,"Salmonella typhi,Hepatitis A virus,Leptospira"
0,0,1,0,0,1,0,1,1,1,0,1,0,0,5.2,12.9,"Salmonella typhi,Hepatitis A virus"
0,0,1,1,1,0,0,0,1,1,0,1,1,1,7.1,6.0,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Leptospira"
0,0,0,1,0,0,0,0,0,1,0,1,0,1,7.8,13.5,"Shigella spp.,E. coli,Giardia lamblia"
0,1,0,0,0,1,1,0,0,0,0,1,0,1,6.4,9.7,Salmonella typhi
1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.7,8.0,"E. coli,Cryptosporidium"
1,0,1,1,0,0,0,1,1,1,1,1,0,0,7.3,1.8,"Hepatitis A virus,Shigella spp.,Leptospira,Pseudomonas"
1,1,1,1,0,0,1,1,0,0,1,1,1,1,7.1,9.9,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Leptospira,Pseudomonas,Cryptosporidium"
1,1,0,1,1,1,0,0,0,0,0,1,0,1,7.0,8.5,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
1,0,0,0,0,0,0,0,1,0,0,0,0,1,6.4,4.5,"Hepatitis A virus,E. coli"
0,1,1,0,1,1,0,1,0,0,0,0,1,1,6.0,0.5,Hepatitis A virus
0,0,0,1,0,1,1,0,0,0,0,1,0,1,8.1,4.6,"Salmonella typhi,Shigella spp.,Giardia lamblia"
0,0,1,0,0,1,1,1,0,1,1,1,1,0,7.8,10.9,Salmonella typhi
0,0,1,0,1,1,1,1,0,0,1,1,0,0,7.6,11.1,"Salmonella typhi,Giardia lamblia,Leptospira,Pseudomonas"
1,0,1,0,0,0,1,1,0,0,1,1,1,0,8.1,14.8,"Hepatitis A virus,Shigella spp.,E. coli,Leptospira,Cryptosporidium"
1,1,0,0,1,0,1,0,0,1,0,0,1,1,6.4,2.3,"Salmonella typhi,Shigella spp."
1,1,1,1,1,1,0,0,1,0,1,1,0,1,7.4,3.4,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia,Leptospira,Pseudomonas"
1,0,1,0,0,1,1,0,1,0,1,0,0,0,6.0,11.3,"Vibrio cholerae,Hepatitis A virus,E. coli,Pseudomonas,Cryptosporidium"
1,1,1,0,1,1,0,0,1,0,1,1,1,0,8.0,11.5,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
0,0,0,1,1,0,0,0,1,0,1,0,1,1,8.1,3.0,"Hepatitis A virus,Shigella spp."
1,1,0,1,0,0,1,0,1,0,1,0,0,0,5.7,9.8,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Pseudomonas,Cryptosporidium"
0,1,0,1,0,1,0,1,1,1,1,0,0,0,6.2,4.3,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia,Pseudomonas"
0,0,1,1,0,0,1,0,0,1,0,1,0,0,7.6,0.1,"Shigella spp.,Leptospira"
0,1,1,0,0,0,1,0,0,0,0,0,1,1,5.9,9.9,"Vibrio cholerae,Salmonella typhi"
1,0,0,0,0,0,0,1,1,1,1,1,0,1,8.6,6.5,"Hepatitis A virus,E. coli,Pseudomonas,Cryptosporidium"
0,0,1,0,1,0,1,0,0,0,1,1,0,1,7.2,9.7,"Salmonella typhi,Hepatitis A virus,Giardia lamblia,Leptospira,Pseudomonas"
1,0,0,0,1,0,0,0,0,1,0,0,0,1,8.0,13.6,"E. coli,Giardia lamblia,Cryptosporidium"
1,0,1,1,0,0,1,1,0,0,0,0,1,0,6.4,5.0,Salmonella typhi
1,0,0,0,0,1,1,1,0,0,0,1,1,1,8.0,15.0,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Cryptosporidium"
0,0,0,0,1,1,0,1,0,0,0,0,0,0,6.5,3.8,Salmonella typhi
0,0,1,0,0,1,0,0,0,0,1,0,1,1,7.8,9.5,"Salmonella typhi,Shigella spp.,Pseudomonas"
1,1,0,0,1,0,0,0,1,1,1,0,0,1,8.6,13.1,"Hepatitis A virus,E. coli,Giardia lamblia,Cryptosporidium"
1,0,0,1,1,1,0,0,1,0,0,1,1,0,8.5,7.8,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Cryptosporidium"
0,0,1,0,0,1,0,1,1,0,0,0,0,1,6.5,9.8,"Salmonella typhi,Hepatitis A virus"
1,0,0,0,0,1,1,0,0,0,1,0,1,1,6.0,14.0,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Pseudomonas,Cryptosporidium"
1,0,0,1,0,0,0,0,1,0,1,1,0,0,6.7,4.3,"Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
1,1,1,1,0,0,0,1,0,1,1,1,0,1,7.2,9.8,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Leptospira,Pseudomonas,Cryptosporidium"
1,1,0,0,0,1,1,0,0,0,1,1,1,0,6.0,11.3,"Salmonella typhi,Shigella spp.,E. coli,Pseudomonas,Cryptosporidium"
1,0,1,0,1,1,0,1,1,1,0,0,1,0,5.9,4.4,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia"
1,0,0,1,0,0,1,0,0,0,1,1,1,0,7.9,14.7,"E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,1,1,0,1,1,1,0,1,1,0,0,0,1,5.3,7.5,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Cryptosporidium"
0,1,0,0,0,1,0,1,0,0,1,0,0,1,8.6,10.9,"Salmonella typhi,Hepatitis A virus,Pseudomonas"
1,1,1,1,0,1,0,0,0,1,0,1,0,0,5.6,3.1,"Salmonella typhi,Shigella spp.,Giardia lamblia,Leptospira"
1,1,0,1,0,0,0,0,0,1,0,1,1,0,7.2,7.4,"E. coli,Cryptosporidium"
0,1,1,1,1,1,0,1,1,1,0,1,0,0,8.5,9.7,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Leptospira"
1,1,0,0,0,1,0,1,1,1,0,1,1,1,9.0,5.7,"Salmonella typhi,Shigella spp.,E. coli,Cryptosporidium"
0,0,0,0,0,0,0,1,1,0,1,1,1,0,6.7,3.1,"Hepatitis A virus,Shigella spp.,Pseudomonas"
1,1,0,0,1,1,0,0,0,0,0,1,0,0,6.7,6.7,"Vibrio cholerae,Hepatitis A virus,E. coli,Giardia lamblia"
0,1,0,1,0,1,1,0,1,0,0,1,0,0,6.5,2.6,"Salmonella typhi,Shigella spp."
0,1,1,1,0,1,0,0,0,0,1,1,0,1,5.0,1.4,"Shigella spp.,Leptospira,Pseudomonas"
0,0,1,1,1,1,0,0,1,0,1,0,1,0,6.4,11.3,"Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
1,1,0,0,0,0,1,1,0,1,0,1,1,0,8.6,8.8,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Cryptosporidium"
0,0,0,0,0,1,0,1,0,0,1,0,0,1,7.6,4.0,"Salmonella typhi,Hepatitis A virus,Pseudomonas"
1,1,1,0,0,0,0,0,1,1,1,1,0,1,8.5,1.1,"Hepatitis A virus,Leptospira,Pseudomonas"
0,1,1,0,0,1,1,1,0,1,0,1,1,1,8.5,0.9,"Hepatitis A virus,Shigella spp."
0,1,0,1,1,0,0,1,0,1,1,1,1,1,7.2,6.7,"Hepatitis A virus,Shigella spp.,E. coli,Pseudomonas"
1,0,1,0,0,1,1,1,0,0,0,0,0,1,6.7,14.6,"Vibrio cholerae,Hepatitis A virus,Cryptosporidium"
1,0,0,0,0,0,1,0,1,0,0,0,1,1,5.4,12.2,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Cryptosporidium"
0,1,1,0,1,1,0,1,0,0,0,0,0,1,6.1,5.4,"Vibrio cholerae,Hepatitis A virus,Giardia lamblia"
0,0,1,0,1,1,0,1,0,0,1,1,0,1,7.7,7.0,"Hepatitis A virus,Giardia lamblia,Leptospira,Pseudomonas"
0,1,1,0,1,0,0,1,1,0,0,0,0,0,6.3,14.9,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Giardia lamblia"
1,0,0,1,0,1,0,0,0,1,1,0,0,1,6.9,13.2,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
0,1,0,0,1,0,0,1,1,0,0,1,1,0,7.5,7.4,"Hepatitis A virus,Shigella spp."
0,0,1,1,0,0,1,1,0,1,0,0,1,0,8.1,12.8,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia"
0,0,0,0,0,0,0,0,1,1,0,0,1,0,7.7,9.3,Shigella spp.
1,1,0,1,1,0,1,1,1,1,1,0,1,0,8.6,14.2,"Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
0,1,1,0,0,1,1,1,1,1,0,0,1,1,8.2,2.4,"Salmonella typhi,Hepatitis A virus,Shigella spp."
0,1,1,0,1,0,1,0,0,1,1,1,0,0,6.5,3.9,"Salmonella typhi,Hepatitis A virus,Giardia lamblia,Leptospira,Pseudomonas"
1,0,0,1,0,0,0,0,1,0,1,0,0,0,5.3,10.1,"Vibrio cholerae,Hepatitis A virus,Shigella spp.,E. coli,Pseudomonas"
0,0,1,1,0,1,0,0,0,0,1,0,0,1,8.8,4.5,"Salmonella typhi,Shigella spp.,Giardia lamblia,Pseudomonas"
0,0,0,1,1,1,0,1,0,0,1,0,0,1,5.9,0.5,"Hepatitis A virus,Shigella spp.,Pseudomonas"
0,0,1,0,1,0,1,0,1,1,0,0,0,0,7.3,2.0,Hepatitis A virus
1,0,1,0,0,1,0,0,0,0,0,1,0,0,8.9,8.4,"Salmonella typhi,Leptospira,Cryptosporidium"
0,1,0,0,0,0,0,0,0,1,0,0,0,1,5.3,9.3,Vibrio cholerae
1,0,0,1,1,0,0,1,1,0,1,1,0,1,5.6,2.6,"Hepatitis A virus,Shigella spp.,Pseudomonas"
0,0,0,1,0,1,1,1,0,1,0,0,0,1,5.4,5.0,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia"
0,1,1,0,1,1,0,1,0,1,1,0,1,0,8.5,9.5,"Shigella spp.,Giardia lamblia,Pseudomonas"
1,1,1,1,0,0,1,0,1,1,1,1,1,0,5.3,5.3,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Leptospira,Pseudomonas,Cryptosporidium"
1,0,1,0,0,1,1,1,1,0,1,1,1,0,6.7,14.2,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Leptospira,Pseudomonas,Cryptosporidium"
0,0,0,0,1,0,1,0,1,0,1,1,1,0,8.1,5.3,"Salmonella typhi,Shigella spp.,Pseudomonas"
0,1,0,1,1,0,0,0,0,0,0,0,1,0,8.7,5.6,"Shigella spp.,Giardia lamblia"
0,1,0,1,0,0,1,1,0,0,0,0,1,1,7.3,6.9,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia"
1,0,0,0,1,0,1,1,0,1,0,0,1,0,6.5,3.2,"Salmonella typhi,Hepatitis A virus,Shigella spp."
1,1,1,1,1,0,0,1,1,0,1,0,1,1,5.8,11.1,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Pseudomonas,Cryptosporidium"
0,0,1,1,1,1,0,1,0,0,1,1,1,1,8.1,11.3,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
1,0,0,1,1,1,0,0,1,0,0,0,1,1,7.9,9.1,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia"
0,1,0,0,1,1,1,0,1,0,0,1,0,1,7.0,11.3,"Salmonella typhi,Giardia lamblia"
1,1,0,0,0,0,0,0,1,1,0,0,1,0,8.0,5.1,"Hepatitis A virus,Shigella spp.,Cryptosporidium"
1,0,0,1,0,0,0,1,1,1,1,1,1,0,7.4,9.2,"Shigella spp.,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,0,1,0,0,0,1,0,1,1,0,0,1,0,5.1,2.8,"Salmonella typhi,Hepatitis A virus,Shigella spp."
1,1,1,0,1,1,0,1,0,0,0,0,0,1,7.8,5.3,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Cryptosporidium"
1,1,0,0,1,1,1,1,0,0,0,0,1,0,6.0,0.1,"Hepatitis A virus,Shigella spp."
0,0,1,0,0,1,1,0,0,0,1,0,1,0,7.3,10.0,"Salmonella typhi,Shigella spp.,Pseudomonas"
0,1,0,1,0,1,1,1,0,1,1,0,1,1,6.3,5.8,"Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
1,0,1,1,0,0,1,1,1,1,0,1,1,0,7.2,9.4,"Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Leptospira,Cryptosporidium"
0,1,1,0,1,0,0,0,0,0,1,1,1,1,5.9,14.3,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Pseudomonas"
1,1,1,1,0,0,1,0,0,0,0,0,0,0,7.7,7.8,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
1,0,0,0,1,0,1,0,1,0,1,1,0,1,8.2,0.6,Hepatitis A virus
0,1,1,1,0,0,0,0,0,1,1,0,1,1,7.2,12.8,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
1,0,1,0,1,1,0,1,1,0,0,1,1,0,8.0,6.4,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia,Leptospira,Cryptosporidium"
1,1,0,0,0,0,0,1,0,1,0,0,1,0,6.0,11.4,"Vibrio cholerae,Hepatitis A virus,Shigella spp.,E. coli,Cryptosporidium"
1,0,0,1,1,0,1,1,0,0,1,1,0,0,8.7,13.4,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,0,1,1,0,1,1,1,0,0,1,1,0,1,6.5,13.6,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,1,1,1,0,0,0,1,0,0,1,1,1,1,5.8,3.3,"Hepatitis A virus,Shigella spp.,Giardia lamblia,Pseudomonas"
0,1,1,1,1,0,1,0,0,1,1,0,1,1,7.0,1.8,"Hepatitis A virus,Shigella spp.,Pseudomonas"
1,0,1,1,1,0,1,1,0,0,1,0,1,0,6.3,1.9,"Hepatitis A virus,Shigella spp.,Pseudomonas"
1,1,1,0,1,1,0,0,1,0,1,1,0,1,8.1,11.8,"Salmonella typhi,Hepatitis A virus,Giardia lamblia,Leptospira,Pseudomonas,Cryptosporidium"
0,0,0,1,0,0,1,1,0,1,0,0,0,1,5.9,12.3,"Shigella spp.,E. coli,Giardia lamblia"
0,0,0,0,0,1,0,1,0,0,0,0,1,1,8.5,13.8,Hepatitis A virus
0,0,1,0,0,1,0,0,0,1,1,0,0,0,8.5,13.6,Pseudomonas
0,0,0,1,1,0,0,0,0,1,0,1,0,1,7.6,4.0,"Hepatitis A virus,Shigella spp.,Giardia lamblia"
1,1,1,0,1,0,1,0,1,1,1,1,0,1,6.5,6.7,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Leptospira,Pseudomonas"
0,1,1,0,0,0,1,1,0,1,1,1,0,0,9.0,14.4,"Salmonella typhi,Hepatitis A virus,Leptospira,Pseudomonas"
1,1,1,1,1,0,0,0,1,0,0,0,1,0,7.6,11.4,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
1,0,0,1,0,0,0,1,1,0,0,0,1,1,8.3,7.2,"Hepatitis A virus,E. coli,Cryptosporidium"
0,1,0,0,1,1,0,0,1,1,1,1,1,1,9.0,9.4,"Salmonella typhi,Shigella spp.,Giardia lamblia,Pseudomonas"
1,0,1,1,0,0,0,0,1,1,1,1,1,0,7.5,0.8,"Hepatitis A virus,Shigella spp.,Leptospira,Pseudomonas"
0,1,1,0,0,0,1,0,1,0,0,1,1,1,5.5,0.6,"Hepatitis A virus,Shigella spp.,Leptospira"
1,0,1,1,0,0,0,1,0,0,1,0,0,0,8.9,7.7,"Hepatitis A virus,Shigella spp.,E. coli"
0,0,0,0,1,0,1,1,0,0,0,1,1,0,8.8,13.4,"Salmonella typhi,Hepatitis A virus,Giardia lamblia"
1,1,1,1,1,0,0,1,1,0,0,1,1,1,8.0,14.5,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Leptospira,Cryptosporidium"
0,1,0,1,1,0,1,0,0,0,1,0,1,1,8.1,3.6,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia"
0,0,0,0,1,0,1,1,1,1,1,0,0,0,6.1,9.4,"Hepatitis A virus,Pseudomonas"
1,0,1,0,1,0,1,0,0,1,1,0,1,0,5.0,7.8,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia,Cryptosporidium"
1,1,1,1,1,0,1,1,0,0,0,1,1,0,8.7,4.1,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia,Leptospira"
1,1,0,1,1,1,0,1,1,0,1,1,1,1,6.0,1.0,"Hepatitis A virus,Pseudomonas"
0,0,0,0,0,0,1,0,1,0,0,0,0,1,7.7,11.0,"Salmonella typhi,Hepatitis A virus"
1,1,0,1,1,0,1,1,1,0,1,0,0,1,7.3,10.8,"Hepatitis A virus,E. coli,Pseudomonas,Cryptosporidium"
0,1,0,1,0,0,1,0,1,0,0,1,0,1,5.6,12.1,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia"
0,0,1,1,0,1,0,0,1,1,0,1,1,1,7.4,7.8,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Leptospira"
1,1,1,1,1,1,1,1,0,0,0,1,0,0,8.4,10.9,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Leptospira,Cryptosporidium"
0,1,1,0,1,0,0,1,1,0,0,1,0,0,5.8,10.3,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Giardia lamblia,Leptospira"
1,1,0,0,1,0,0,0,1,0,1,1,0,1,5.8,7.0,"Hepatitis A virus,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,0,0,0,1,1,1,1,0,1,0,1,1,0,7.6,12.5,"Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
1,1,0,1,1,0,1,0,0,0,1,1,1,0,6.4,3.0,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Pseudomonas"
1,1,0,0,0,1,1,1,0,0,0,1,0,1,6.4,13.8,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,E. coli,Cryptosporidium"
1,0,1,0,1,1,1,1,1,0,1,0,1,1,7.0,1.4,Pseudomonas
0,1,1,0,1,0,1,1,0,1,0,1,0,1,6.4,9.2,"Vibrio cholerae,Hepatitis A virus,Giardia lamblia,Leptospira"
1,0,1,0,0,0,0,0,1,1,0,0,1,1,8.3,10.7,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Cryptosporidium"
0,1,0,0,1,0,1,1,1,1,1,0,1,0,7.3,1.9,"Hepatitis A virus,Shigella spp.,Pseudomonas"
0,1,1,0,0,1,0,0,1,0,0,0,0,0,8.7,9.0,"Salmonella typhi,Hepatitis A virus"
0,1,1,0,0,1,0,0,1,0,1,0,1,1,6.0,12.3,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,Pseudomonas"
0,1,0,1,1,0,1,1,0,0,0,0,1,1,6.4,10.6,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia"
0,0,1,1,0,1,1,0,0,0,0,0,1,1,7.5,0.7,None
1,1,0,0,0,1,1,1,0,1,1,1,1,1,5.6,6.9,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Pseudomonas,Cryptosporidium"
1,0,1,0,1,0,1,1,1,1,1,1,0,0,5.3,1.4,Hepatitis A virus
1,1,0,1,1,1,1,0,0,1,1,1,0,0,7.5,3.4,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Pseudomonas"
0,1,0,0,0,0,0,0,0,1,1,1,1,1,6.3,13.2,"Vibrio cholerae,Shigella spp.,Pseudomonas"
1,0,0,1,0,1,1,0,1,1,0,0,0,1,6.6,3.1,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia"
1,0,0,1,1,0,1,1,1,1,0,0,0,1,7.7,6.3,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia,Cryptosporidium"
1,0,0,1,0,0,0,1,1,1,1,1,0,0,5.7,9.8,"Vibrio cholerae,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
0,1,1,0,0,1,0,1,0,1,0,1,1,1,6.9,1.1,"Hepatitis A virus,Shigella spp."
1,1,0,1,1,0,1,1,0,0,1,0,0,1,7.3,14.2,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
0,0,0,1,0,1,1,1,1,1,0,0,1,0,5.5,0.3,"Hepatitis A virus,Shigella spp."
0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.0,5.1,"Vibrio cholerae,Salmonella typhi"
0,1,1,0,0,1,1,1,1,0,1,1,0,1,5.2,12.2,"Vibrio cholerae,Salmonella typhi,Pseudomonas"
1,1,1,0,1,0,1,1,1,0,1,0,0,1,7.2,14.1,"Salmonella typhi,Hepatitis A virus,E. coli,Pseudomonas"
0,1,1,1,0,1,0,1,0,1,1,1,1,1,8.0,11.3,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Leptospira"
1,0,1,1,0,0,1,1,0,0,1,1,1,0,5.6,5.4,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Leptospira,Pseudomonas,Cryptosporidium"
0,0,1,0,1,0,1,0,0,0,1,0,0,1,8.9,7.2,"Salmonella typhi,Hepatitis A virus,Pseudomonas"
0,0,1,1,1,1,1,1,0,1,0,1,0,1,6.3,3.5,"Salmonella typhi,Shigella spp.,Giardia lamblia,Leptospira"
1,1,0,1,0,0,1,0,1,0,1,1,1,0,6.6,14.4,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,Pseudomonas"
0,0,0,0,1,1,1,0,0,1,0,0,1,0,5.1,4.5,"Hepatitis A virus,Shigella spp."
1,0,0,0,0,0,1,0,1,0,1,1,1,0,6.7,7.7,"Vibrio cholerae,Hepatitis A virus,Shigella spp.,E. coli,Pseudomonas,Cryptosporidium"
0,0,1,0,1,1,0,1,1,0,1,1,1,0,6.2,6.5,"Hepatitis A virus,Shigella spp.,Giardia lamblia,Leptospira,Pseudomonas"
1,0,0,0,1,0,1,0,0,1,0,1,1,0,6.5,14.8,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Cryptosporidium"
1,0,1,1,1,0,1,1,0,1,0,1,0,0,7.0,10.3,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Leptospira,Cryptosporidium"
1,1,0,1,0,0,1,1,1,0,1,0,0,0,5.1,0.8,"Hepatitis A virus,Shigella spp.,Pseudomonas"
1,0,1,0,1,0,1,1,0,1,1,0,0,1,5.0,6.9,"Vibrio cholerae,Hepatitis A virus,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
1,1,1,1,0,0,1,0,0,0,0,1,1,1,7.2,13.0,"Salmonella typhi,E. coli,Giardia lamblia,Leptospira,Cryptosporidium"
0,1,0,0,1,1,1,1,1,0,1,1,1,0,6.4,2.4,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Pseudomonas"
1,1,1,1,0,0,1,1,1,0,1,0,0,1,5.5,10.5,"Vibrio cholerae,Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas,Cryptosporidium"
0,0,1,1,1,1,0,0,0,0,1,0,1,1,6.0,10.4,"Salmonella typhi,Hepatitis A virus,Giardia lamblia,Pseudomonas"
1,1,0,0,1,1,1,1,1,0,0,1,0,1,8.5,7.0,"Salmonella typhi,Hepatitis A virus,E. coli,Giardia lamblia,Cryptosporidium"
0,0,0,1,1,1,0,0,0,0,1,0,1,0,6.6,13.0,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Pseudomonas"
0,1,0,1,1,0,1,0,1,1,0,1,0,0,5.2,3.3,"Salmonella typhi,Hepatitis A virus,Shigella spp.,Giardia lamblia"
1,1,1,0,0,0,0,0,1,1,0,0,1,1,5.8,14.2,"Vibrio cholerae,Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Cryptosporidium"
1,1,1,0,0,1,1,0,0,1,0,0,0,0,6.0,10.1,"Salmonella typhi,E. coli,Cryptosporidium"
1,1,0,0,0,0,0,1,0,1,1,1,1,1,7.4,8.3,"Hepatitis A virus,Shigella spp.,E. coli,Pseudomonas,Cryptosporidium"
0,1,1,0,1,0,0,0,1,0,0,1,1,1,8.5,9.0,"Salmonella typhi,Hepatitis A virus,Leptospira"
1,1,1,0,0,1,0,1,0,1,0,0,1,1,7.1,3.6,"Salmonella typhi,Shigella spp."
0,0,0,1,1,0,1,1,1,1,1,0,0,0,7.3,0.1,"Hepatitis A virus,Shigella spp.,Pseudomonas"
0,1,0,0,1,1,0,0,0,0,0,1,0,0,7.4,7.7,"Salmonella typhi,Hepatitis A virus,Giardia lamblia"
1,1,0,0,0,0,0,0,0,1,1,0,1,0,6.9,8.3,"Vibrio cholerae,Shigella spp.,E. coli,Pseudomonas"
0,1,1,1,1,0,1,0,0,0,1,1,1,1,6.5,6.8,"Vibrio cholerae,Hepatitis A virus,E. coli,Giardia lamblia,Pseudomonas"
0,0,1,0,0,1,0,1,1,1,0,1,0,1,5.4,13.4,Leptospira
1,0,1,1,1,0,1,1,1,0,1,1,0,0,8.0,2.0,"Hepatitis A virus,Shigella spp.,Pseudomonas"
1,0,0,1,1,1,0,0,1,0,1,1,1,1,7.2,13.4,"Salmonella typhi,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
0,1,0,1,1,0,1,1,0,1,0,0,1,1,8.0,7.9,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia"
0,0,1,1,1,1,0,1,1,0,1,0,1,1,5.2,3.3,"Hepatitis A virus,Giardia lamblia,Pseudomonas"
0,0,0,0,0,1,1,1,0,0,0,0,0,1,6.0,3.7,Salmonella typhi
1,1,0,0,1,1,0,1,1,1,1,0,0,0,8.1,4.5,"Salmonella typhi,E. coli,Giardia lamblia,Pseudomonas"
1,0,1,1,1,1,0,1,0,0,0,0,1,0,8.7,6.6,"Salmonella typhi,Hepatitis A virus,Shigella spp.,E. coli,Giardia lamblia,Cryptosporidium"
